index,课程名,课头号,教师,score,time
1,操作系统,20202021645,陈珉,5.5,24,32,1
138,机器学习与模式识别,20202021636	,怀念,3,37,27
139,机器学习与模式识别,20202021635,张乐飞	,3,47,24
140,机器学习与模式识别,20202021746,邹华,3,17,36
141,机器学习与模式识别,20202021745,袁志勇,3,26,30
142,计算机图形学基础,20202021743,宋成芳,3,8,50
143,计算机图形学基础,20202021815,赵俭辉,3,59,3
144,面向对象软件工程,20202021627,何璐璐,2,58,5
145,嵌入式系统,20202021611,蔡贤涛	,4,12,26
146,嵌入式系统,20202021612,朱荣	,4,11,41
147,嵌入式系统,20202021599,刘树波	,4,9,32
148,嵌入式系统,20202021610,武小平	,4,19,13
149,嵌入式系统,20202021681,蔡贤涛,4,4,40
150,软件测试技术,20202021790,谢晓园,3.5,10,46
151,软件工程,20202021613,刘纪平	,4.5,23,35
152,软件工程,20202021614	,李小红,4.5,19,5
153,软件工程,20202021615,杜卓敏	,4.5,50,3
154,软件工程,20202021616,何璐璐	,4.5,26,22
155,无名课,20202021680	,刘纪平,2,48,19
156,软件项目管理,20202021742,夏启明,2,20,47
157,软件质量保障与测试,20202021739,玄跻峰,2,20
158,软件质量保障与测试,20202021813,玄跻峰,2,48
159,数据采集与物联网,20202021618,徐武平	,3.5,51
159,数据科学导论,20202021619	,胡文斌,3.5,40
161,数据科学导论,20202021620	,吴小莹,3.5,50
162,数字信号处理	,20202021642,徐佑军,3.5,46
163,网络管理	,20202021631	,吕慧	,3,9
164,无线传感器网络与物联网,20202021690,刘丹丹,3,39
165,习近平新时代中国特色社会主义思想概论,20202058551	,范卫青	,2,42
166,习近平新时代中国特色社会主义思想概论,20202058550,肖光恩,2,32
167,习近平新时代中国特色社会主义思想概论,20202058552,周尤正,2,57
168,习近平新时代中国特色社会主义思想概论,20202058554,周尤正,2,31
169,习近平新时代中国特色社会主义思想概论	,20202058549,范卫青	,2,24
170,习近平新时代中国特色社会主义思想概论	,20202058548	,梅立润	,2,41
171,习近平新时代中国特色社会主义思想概论	,20202058737,周尤正	,2,41
172,信息与网络安全,20202021795,王玉林,4,11
173,云计算技术,20202021623	,余伟	,3,49
174,云计算技术,20202021685,李兵,3,57
175,云计算技术	,20202021622,余伟	,3,44
176,云计算平台与技术,20202021721,李清安,3,13
177,云计算平台与技术,20202021723,李清安,3,8
178,云计算平台与技术,20202021722,李清安,3,33
179,云计算平台与技术,20202021805,桂浩,3,33
180,知识工程,20202021736	,冯晶,2,18
181,自然语言处理,20202021688,文卫东,3,44
182,综合项目实践,20202021679,高戈,3,28
